,Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
4892,2.0,2.0,2.0,2.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4893,2.0,2.0,2.0,2.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4894,2.0,2.0,2.0,2.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4895,2.0,2.0,2.0,2.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4896,4.0,4.0,4.0,4.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4897,4.0,4.0,4.0,4.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4898,4.0,4.0,4.0,4.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4899,4.0,4.0,4.0,4.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4900,4.0,4.0,4.0,4.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4901,4.0,4.0,4.0,4.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4902,5.0,5.0,5.0,5.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4903,5.0,5.0,5.0,5.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4904,5.0,5.0,5.0,5.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4905,5.0,5.0,5.0,5.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4906,5.0,5.0,5.0,5.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4907,5.0,5.0,5.0,5.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4908,1.0,1.0,1.0,1.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4909,1.0,1.0,1.0,1.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4910,1.0,1.0,1.0,1.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4911,1.0,1.0,1.0,1.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4912,1.0,1.0,1.0,1.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4913,1.0,1.0,1.0,1.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4914,0.0,0.0,0.0,0.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4915,0.0,0.0,0.0,0.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4916,0.0,0.0,0.0,0.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4917,0.0,0.0,0.0,0.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4918,0.0,0.0,0.0,0.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4919,0.0,0.0,0.0,0.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4920,3.0,3.0,3.0,3.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4921,3.0,3.0,3.0,3.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4922,3.0,3.0,3.0,3.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4923,3.0,3.0,3.0,3.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4924,3.0,3.0,3.0,3.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4925,3.0,3.0,3.0,3.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4926,2.0,2.0,2.0,2.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4927,2.0,2.0,2.0,2.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4928,2.0,2.0,2.0,2.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4929,2.0,2.0,2.0,2.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4930,2.0,2.0,2.0,2.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4931,2.0,2.0,2.0,2.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4932,4.0,4.0,4.0,4.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4933,4.0,4.0,4.0,4.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4934,4.0,4.0,4.0,4.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4935,4.0,4.0,4.0,4.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4936,4.0,4.0,4.0,4.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4937,4.0,4.0,4.0,4.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4938,5.0,5.0,5.0,5.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4939,5.0,5.0,5.0,5.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4940,5.0,5.0,5.0,5.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4941,5.0,5.0,5.0,5.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4942,5.0,5.0,5.0,5.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4943,5.0,5.0,5.0,5.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4944,1.0,1.0,1.0,1.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4945,1.0,1.0,1.0,1.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4946,1.0,1.0,1.0,1.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4947,1.0,1.0,1.0,1.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4948,1.0,1.0,1.0,1.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4949,1.0,1.0,1.0,1.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4950,0.0,0.0,0.0,0.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4951,0.0,0.0,0.0,0.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4952,0.0,0.0,0.0,0.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4953,0.0,0.0,0.0,0.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4954,0.0,0.0,0.0,0.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4955,0.0,0.0,0.0,0.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4956,3.0,3.0,3.0,3.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4957,3.0,3.0,3.0,3.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4958,3.0,3.0,3.0,3.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4959,3.0,3.0,3.0,3.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4960,3.0,3.0,3.0,3.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4961,3.0,3.0,3.0,3.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4962,2.0,2.0,2.0,2.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4963,2.0,2.0,2.0,2.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4964,2.0,2.0,2.0,2.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4965,2.0,2.0,2.0,2.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4966,2.0,2.0,2.0,2.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4967,2.0,2.0,2.0,2.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4968,4.0,4.0,4.0,4.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4969,4.0,4.0,4.0,5.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4970,4.0,4.0,4.0,1.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4971,4.0,4.0,4.0,0.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4972,4.0,4.0,4.0,3.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4973,4.0,4.0,4.0,2.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4974,5.0,5.0,5.0,4.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4975,5.0,5.0,5.0,5.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4976,5.0,5.0,5.0,1.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4977,5.0,5.0,5.0,0.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4978,5.0,5.0,5.0,3.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4979,5.0,5.0,5.0,2.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4980,1.0,1.0,1.0,4.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4981,1.0,1.0,1.0,5.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4982,1.0,1.0,1.0,1.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4983,1.0,1.0,1.0,0.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4984,1.0,1.0,1.0,3.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4985,1.0,1.0,1.0,2.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4986,0.0,0.0,0.0,4.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4987,0.0,0.0,0.0,5.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4988,0.0,0.0,0.0,1.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4989,0.0,0.0,0.0,0.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4990,0.0,0.0,0.0,3.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4991,0.0,0.0,0.0,2.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4992,3.0,3.0,3.0,4.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4993,3.0,3.0,3.0,5.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4994,3.0,3.0,3.0,1.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
4995,3.0,3.0,3.0,0.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
4996,3.0,3.0,3.0,3.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
4997,3.0,3.0,3.0,2.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
4998,2.0,2.0,2.0,4.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
4999,2.0,2.0,2.0,5.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
5000,2.0,2.0,2.0,1.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
5001,2.0,2.0,2.0,0.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
5002,2.0,2.0,2.0,3.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
5003,2.0,2.0,2.0,2.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
5004,4.0,4.0,4.0,4.0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer
5005,4.0,4.0,4.0,4.0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer
5006,4.0,4.0,4.0,4.0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer
5007,4.0,4.0,4.0,4.0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer
5008,4.0,4.0,4.0,4.0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer
